"Format","MoTeC CSV File",,,"Workbook","Default"
"Venue","BeaveRun",,,"Worksheet","General"
"Vehicle","RFR 26",,,"Vehicle Desc",""
"Driver","None",,,"Engine ID","EMRAX 208"
"Device","C185"
"Comment","PeterG",,,"Session",""
"Log Date","5/30/2026",,,"Origin Time","0.000","s"
"Log Time","12:27:03 PM",,,"Start Time","0.000","s"
"Sample Rate","20.000","Hz",,"End Time","1426.000","s"
"Duration","1426.000","s",,"Start Distance",
"Range","entire outing",,,"End Distance",
"Beacon Markers",""


"Time","Battery Temp","Motor Temp","Motor Speed"
"s","C","C","rpm"


"806.050","22.0","30.1","-135300"
"806.100","22.0","30.3","-133920"
"806.150","22.0","29.9","-132000"
"806.200","22.0","30.2","-134460"
"806.250","22.0","30.2","-133080"
"806.300","22.4","30.3","-134160"
"806.350","23.0","30.4","-135480"
"806.400","23.0","30.3","-132060"
"806.450","23.0","29.9","-134100"
"806.500","23.0","30.1","-134400"
"806.550","23.0","30.2","-129780"
"806.600","23.0","30.0","-129900"
"806.650","23.0","29.8","-133200"
"806.700","23.0","30.0","-130380"
"806.750","23.0","30.5","-131460"
"806.800","23.0","30.1","-131460"
"806.850","23.0","30.7","-132660"
"806.900","23.0","30.3","-135840"
"806.950","23.0","29.9","-133980"
"807.000","23.0","29.8","-132720"
"807.050","23.0","30.1","-134520"
"807.100","23.0","30.4","-131820"
"807.150","23.0","30.1","-131220"
"807.200","23.0","29.8","-133440"
"807.250","23.0","29.9","-134400"
"807.300","25.0","30.4","-133620"
"807.350","25.0","30.4","-132300"
"807.400","25.0","29.9","-133080"
"807.450","25.0","30.1","-133020"
"807.500","25.0","29.8","-133500"
"807.550","25.0","30.3","-135420"
"807.600","25.0","30.4","-133200"
"807.650","25.0","30.2","-134400"
"807.700","25.0","30.0","-131040"
"807.750","25.0","30.2","-130440"
"807.800","25.0","29.9","-135060"
"807.850","25.0","30.2","-130260"
"807.900","25.0","30.2","-132300"
"807.950","25.0","30.3","-132420"
"808.000","25.0","30.1","-131040"
"808.050","25.0","29.7","-129180"
"808.100","25.0","30.3","-130380"
"808.150","25.0","30.0","-128220"
"808.200","25.0","30.7","-126240"
"808.250","25.0","29.3","-122760"
"808.300","23.0","29.1","-116640"
"808.350","21.0","29.2","-112560"
"808.400","21.0","29.4","-115140"
"808.450","21.0","29.4","-114840"
"808.500","21.0","29.2","-112680"
"808.550","21.0","29.4","-112620"
"808.600","21.0","29.2","-111360"
"808.650","21.0","29.4","-112200"
"808.700","21.0","29.3","-110520"
"808.750","21.0","29.3","-107640"
"808.800","21.0","29.4","-111300"
"808.850","21.0","29.4","-105900"
"808.900","21.0","29.4","-103320"
"808.950","21.0","29.3","-107040"
"809.000","21.0","29.3","-112320"
"809.050","21.0","29.2","-111780"
"809.100","21.0","29.2","-108900"
"809.150","21.0","29.4","-95340"
"809.200","21.0","29.2","-90660"
"809.250","21.0","29.6","-97800"
"809.300","21.0","29.2","-92100"
"809.350","21.0","29.5","-90360"
"809.400","21.0","29.2","-90720"
"809.450","21.0","29.2","-92040"
"809.500","21.0","29.5","-89220"
"809.550","21.0","29.5","-90540"
"809.600","21.0","29.3","-79260"
"809.650","21.0","29.4","-83580"
"809.700","21.0","29.5","-80100"
"809.750","21.0","29.6","-80640"
"809.800","21.0","29.6","-81960"
"809.850","21.0","29.6","-79560"
"809.900","21.0","29.5","-79560"
"809.950","21.0","29.6","-80280"
"810.000","21.0","29.5","-78840"
"810.050","21.0","29.5","-77760"
"810.100","21.0","29.5","-77820"
"810.150","21.0","29.5","-77700"
"810.200","21.0","29.6","-77400"
"810.250","21.0","29.3","-76800"
"810.300","19.4","29.4","-76740"
"810.350","19.0","29.4","-77100"
"810.400","19.0","29.3","-76860"
"810.450","19.0","29.2","-75900"
"810.500","19.0","30.0","-76320"
"810.550","19.0","30.8","-75600"
"810.600","19.0","30.4","-75960"
"810.650","19.0","30.5","-75180"
"810.700","19.0","30.5","-75480"
"810.750","19.0","30.2","-77340"
"810.800","19.0","30.5","-89100"
"810.850","19.0","30.5","-76500"
"810.900","19.0","30.7","-85140"
"810.950","19.0","31.0","-86160"
"811.000","19.0","30.4","-84780"
"811.050","19.0","30.1","-91740"
"811.100","19.0","30.0","-88140"
"811.150","19.0","30.7","-94440"
"811.200","19.0","30.6","-94740"
"811.250","19.0","30.7","-94800"
"811.300","22.2","30.4","-97680"
"811.350","23.0","30.7","-96240"
"811.400","23.0","30.6","-97980"
"811.450","23.0","30.2","-95820"
"811.500","23.0","30.5","-96900"
"811.550","23.0","30.2","-101700"
"811.600","23.0","30.7","-97500"
"811.650","23.0","30.6","-96240"
"811.700","23.0","30.8","-102060"
"811.750","23.0","30.2","-100200"
"811.800","23.0","30.3","-96360"
"811.850","23.0","30.6","-101940"
"811.900","23.0","30.1","-102720"
"811.950","23.0","30.7","-97380"
"812.000","23.0","30.3","-101400"
"812.050","23.0","30.5","-104040"
"812.100","23.0","29.8","-100740"
"812.150","23.0","30.3","-102960"
"812.200","23.0","30.6","-102360"
"812.250","23.2","30.7","-102660"
"812.300","25.0","30.3","-101820"
"812.350","25.0","30.3","-102480"
"812.400","25.0","30.4","-106020"
"812.450","25.0","30.0","-103320"
"812.500","25.0","30.4","-101580"
"812.550","25.0","30.8","-104760"
"812.600","25.0","30.5","-106140"
"812.650","25.0","30.6","-104220"
"812.700","25.0","30.6","-101460"
"812.750","25.0","29.8","-105600"
"812.800","25.0","30.0","-103800"
"812.850","25.0","30.7","-104520"
"812.900","25.0","30.8","-101640"
"812.950","25.0","30.4","-103500"
"813.000","25.0","30.3","-102720"
"813.050","25.0","29.6","-102360"
"813.100","25.0","30.5","-103860"
"813.150","25.0","30.4","-103740"
"813.200","25.0","30.8","-105060"
"813.250","25.0","30.1","-98280"
"813.300","23.8","30.4","-103560"
"813.350","23.0","30.4","-105360"
"813.400","23.0","29.9","-97560"
"813.450","23.0","30.7","-102900"
"813.500","23.0","30.0","-100020"
"813.550","23.0","29.8","-99960"
"813.600","23.0","30.2","-98580"
"813.650","23.0","30.6","-96300"
"813.700","23.0","30.4","-96540"
"813.750","23.0","30.4","-95880"
"813.800","23.0","30.9","-95760"
"813.850","23.0","30.6","-95160"
"813.900","23.0","30.5","-106800"
"813.950","23.0","30.6","-96780"
"814.000","23.0","30.5","-104640"
"814.050","23.0","30.6","-99300"
"814.100","23.0","30.8","-105840"
"814.150","23.0","30.7","-104700"
"814.200","23.0","30.9","-109920"
"814.250","23.0","30.7","-110640"
"814.300","23.0","30.2","-109800"
"814.350","23.0","31.1","-111840"
"814.400","23.0","30.5","-113640"
"814.450","23.0","31.2","-114780"
"814.500","23.0","30.1","-117840"
"814.550","23.0","30.5","-119460"
"814.600","23.0","30.9","-119640"
"814.650","23.0","30.6","-121260"
"814.700","23.0","30.4","-123600"
"814.750","23.0","31.0","-123120"
"814.800","23.0","30.3","-124680"
"814.850","23.0","30.0","-126000"
"814.900","23.0","30.0","-126000"
"814.950","23.0","30.6","-127020"
"815.000","23.0","30.7","-127200"
"815.050","23.0","30.5","-126360"
"815.100","23.0","30.5","-123420"
"815.150","23.0","29.9","-123780"
"815.200","23.0","29.2","-119700"
"815.250","23.0","29.3","-118020"
"815.300","21.4","29.6","-118260"
"815.350","21.0","29.8","-117240"
"815.400","21.0","29.5","-116640"
"815.450","21.0","29.8","-114720"
"815.500","21.0","29.7","-113220"
"815.550","21.0","29.6","-110580"
"815.600","21.0","29.7","-108660"
"815.650","21.0","29.5","-106500"
"815.700","21.0","29.6","-105060"
"815.750","21.0","29.5","-103860"
"815.800","21.0","29.7","-102000"
"815.850","21.0","29.6","-100560"
"815.900","21.0","29.5","-97320"
"815.950","21.0","29.8","-95400"
"816.000","21.0","29.8","-94260"
"816.050","21.0","29.5","-92820"
"816.100","21.0","29.7","-85800"
"816.150","21.0","29.6","-86280"
"816.200","21.0","29.7","-84360"
"816.250","21.0","29.6","-82020"
"816.300","21.0","29.8","-79200"
"816.350","21.0","29.5","-72840"
"816.400","21.0","29.6","-70860"
"816.450","21.0","29.5","-68340"
"816.500","21.0","29.8","-65280"
"816.550","21.0","29.6","-66300"
"816.600","21.0","29.5","-68520"
"816.650","21.0","29.5","-71340"
"816.700","21.0","29.8","-68700"
"816.750","21.0","29.8","-61020"
"816.800","21.0","29.9","-55560"
"816.850","21.0","29.7","-47580"
"816.900","21.0","29.8","-51780"
"816.950","21.0","29.8","-46860"
"817.000","21.0","29.8","-46980"
"817.050","21.0","29.8","-46800"
"817.100","21.0","29.8","-44220"
"817.150","21.0","29.9","-43980"
"817.200","21.0","29.9","-43860"
"817.250","21.0","29.8","-42600"
"817.300","19.4","30.0","-42120"
"817.350","19.0","29.7","-41640"
"817.400","19.0","29.9","-40560"
"817.450","19.0","29.7","-40260"
"817.500","19.0","29.8","-39960"
"817.550","19.0","30.0","-39360"
"817.600","19.0","29.7","-39360"
"817.650","19.0","29.8","-38400"
"817.700","19.0","29.7","-38040"
"817.750","19.0","29.7","-37680"
"817.800","19.0","29.8","-37020"
"817.850","19.0","29.8","-36180"
"817.900","19.0","30.1","-35700"
"817.950","19.0","29.8","-35880"
"818.000","19.0","30.0","-35460"
"818.050","19.0","29.8","-35040"
"818.100","19.0","30.1","-34740"
"818.150","19.0","29.7","-34620"
"818.200","19.0","29.8","-33960"
"818.250","19.0","29.6","-33660"
"818.300","19.0","30.1","-33000"
"818.350","19.0","30.6","-32040"
"818.400","19.0","30.7","-32280"
"818.450","19.0","30.7","-31920"
"818.500","19.0","30.9","-31680"
"818.550","19.0","30.8","-31020"
"818.600","19.0","30.7","-44580"
"818.650","19.0","31.1","-26040"
"818.700","19.0","30.7","-45420"
"818.750","19.0","31.1","-34500"
"818.800","19.0","31.2","-41700"
"818.850","19.0","30.6","-42420"
"818.900","19.0","30.8","-40260"
"818.950","19.0","30.9","-49320"
"819.000","19.0","31.1","-44340"
"819.050","19.0","30.7","-51180"
"819.100","19.0","30.8","-52200"
"819.150","19.0","30.7","-51540"
"819.200","19.0","31.0","-56520"
"819.250","19.0","30.6","-56340"
"819.300","19.6","31.0","-61320"
"819.350","20.0","30.8","-61680"
"819.400","20.0","31.3","-62400"
"819.450","20.0","30.4","-65040"
"819.500","20.0","30.9","-66180"
"819.550","20.0","30.7","-68460"
"819.600","20.0","31.1","-70920"
"819.650","20.0","30.7","-72000"
"819.700","20.0","30.3","-74520"
"819.750","20.0","31.0","-76140"
"819.800","20.0","30.5","-78180"
"819.850","20.0","30.9","-79560"
"819.900","20.0","30.9","-81960"
"819.950","20.0","30.6","-83880"
"820.000","20.0","30.7","-85380"
"820.050","20.0","30.3","-86880"
"820.100","20.0","31.4","-89220"
"820.150","20.0","31.1","-90780"
"820.200","20.0","30.6","-92100"
"820.250","20.0","30.7","-94020"
"820.300","22.0","30.9","-96000"
"820.350","24.0","31.2","-97620"
"820.400","24.0","30.7","-99960"
"820.450","24.0","30.9","-100740"
"820.500","24.0","30.8","-102900"
"820.550","24.0","30.6","-104520"
"820.600","24.0","30.7","-106380"
"820.650","24.0","31.0","-107160"
"820.700","24.0","31.0","-108780"
"820.750","24.0","31.1","-110760"
"820.800","24.0","30.7","-110640"
"820.850","24.0","30.8","-112680"
"820.900","24.0","30.9","-112560"
"820.950","24.0","30.8","-112740"
"821.000","24.0","31.1","-114240"
"821.050","24.0","31.0","-113760"
"821.100","24.0","30.7","-114960"
"821.150","24.0","30.7","-115620"
"821.200","24.0","30.8","-116100"
"821.250","24.0","30.8","-115680"
"821.300","24.0","30.2","-115680"
"821.350","24.0","30.4","-117120"
"821.400","24.0","30.5","-118320"
"821.450","24.0","30.6","-117540"
"821.500","24.0","30.6","-115320"
"821.550","24.0","31.0","-117000"
"821.600","24.0","30.9","-118920"
"821.650","24.0","30.8","-114300"
"821.700","24.0","30.7","-116940"
"821.750","24.0","30.6","-115260"
"821.800","24.0","30.7","-116340"
"821.850","24.0","30.9","-115620"
"821.900","24.0","30.4","-115500"
"821.950","24.0","31.1","-115740"
"822.000","24.0","30.9","-115620"
"822.050","24.0","30.6","-114360"
"822.100","24.0","31.2","-115620"
"822.150","24.0","30.7","-114840"
"822.200","24.0","30.6","-113820"
"822.250","24.0","31.0","-114480"
"822.300","21.6","31.0","-114900"
"822.350","20.0","30.7","-115740"
"822.400","20.0","31.0","-112080"
"822.450","20.0","30.7","-111540"
"822.500","20.0","30.8","-115620"
"822.550","20.0","31.9","-111600"
"822.600","20.0","30.5","-114660"
"822.650","20.0","31.0","-112080"
"822.700","20.0","31.1","-114060"
"822.750","20.0","30.9","-112560"
"822.800","20.0","30.8","-113400"
"822.850","20.0","31.0","-112380"
"822.900","20.0","31.0","-112980"
"822.950","20.0","30.7","-112320"
"823.000","20.0","30.7","-113460"
"823.050","20.0","30.3","-112980"
"823.100","20.0","30.9","-113100"
"823.150","20.0","31.2","-113220"
"823.200","20.0","31.0","-112680"
"823.250","20.0","30.8","-113280"
"823.300","22.4","31.1","-112560"
"823.350","23.0","31.1","-113700"
"823.400","23.0","30.3","-111900"
"823.450","23.0","30.5","-112740"
"823.500","23.0","31.0","-112320"
"823.550","23.0","30.5","-112320"
"823.600","23.0","30.6","-112260"
"823.650","23.0","30.5","-111900"
"823.700","23.0","30.7","-111300"
"823.750","23.0","30.9","-110760"
"823.800","23.0","30.2","-106320"
"823.850","23.0","29.9","-102720"
"823.900","23.0","29.9","-101760"
"823.950","23.0","29.6","-100200"
"824.000","23.0","29.9","-97860"
"824.050","23.0","30.0","-97680"
"824.100","23.0","30.0","-97200"
"824.150","23.0","29.9","-96360"
"824.200","23.0","29.8","-95220"
"824.250","23.0","29.9","-94800"
"824.300","23.0","30.0","-94080"
"824.350","23.0","29.8","-93360"
"824.400","23.0","30.0","-93000"
"824.450","23.0","29.7","-93240"
"824.500","23.0","30.2","-92100"
"824.550","23.0","30.1","-91260"
"824.600","23.0","29.9","-91500"
"824.650","23.0","29.6","-90300"
"824.700","23.0","29.9","-90240"
"824.750","23.0","29.6","-90720"
"824.800","23.0","29.6","-88920"
"824.850","23.0","29.8","-87780"
"824.900","23.0","30.2","-88620"
"824.950","23.0","30.0","-87300"
"825.000","23.0","30.0","-85560"
"825.050","23.0","30.2","-86220"
"825.100","23.0","29.7","-88740"
"825.150","23.0","30.1","-83880"
"825.200","23.0","30.2","-84780"
"825.250","22.9","29.7","-84600"
"825.300","19.0","30.2","-82860"
"825.350","19.0","30.1","-81540"
"825.400","19.0","30.1","-81540"
"825.450","19.0","29.9","-81420"
"825.500","19.0","30.0","-81120"
"825.550","19.0","30.1","-79860"
"825.600","19.0","30.1","-78240"
"825.650","19.0","30.1","-79020"
"825.700","19.0","30.0","-78660"
"825.750","19.0","30.2","-76980"
"825.800","19.0","30.5","-75840"
"825.850","19.0","30.2","-76440"
"825.900","19.0","30.1","-76440"
"825.950","19.0","30.2","-75060"
"826.000","19.0","30.2","-74880"
"826.050","19.0","30.1","-74400"
"826.100","19.0","30.0","-73980"
"826.150","19.0","30.2","-73020"
"826.200","19.0","30.2","-72780"
"826.250","19.0","29.9","-72540"
"826.300","19.0","30.1","-71580"
"826.350","19.0","30.2","-71640"
"826.400","19.0","30.1","-71040"
"826.450","19.0","30.3","-70560"
"826.500","19.0","30.2","-70620"
"826.550","19.0","30.2","-70080"
"826.600","19.0","30.2","-69840"
"826.650","19.0","30.1","-69840"
"826.700","19.0","30.1","-69480"
"826.750","19.0","30.1","-68340"
"826.800","19.0","30.3","-69480"
"826.850","19.0","30.0","-68760"
"826.900","19.0","30.2","-68460"
"826.950","19.0","30.1","-68760"
"827.000","19.0","30.2","-67800"
"827.050","19.0","30.2","-68460"
"827.100","19.0","30.9","-68220"
"827.150","19.0","31.0","-67920"
"827.200","19.0","30.9","-68280"
"827.250","19.0","30.8","-67200"
"827.300","19.0","31.1","-67620"
"827.350","19.0","31.3","-80940"
"827.400","19.0","31.3","-63420"
"827.450","19.0","31.1","-82620"
"827.500","19.0","31.1","-73680"
"827.550","19.0","31.4","-79680"
"827.600","19.0","30.9","-77040"
"827.650","19.0","31.4","-82260"
"827.700","19.0","30.8","-84120"
"827.750","19.0","31.0","-82980"
"827.800","19.0","31.0","-87780"
"827.850","19.0","31.0","-88020"
"827.900","19.0","31.4","-90600"
"827.950","19.0","30.7","-89400"
"828.000","19.0","31.6","-92280"
"828.050","19.0","30.9","-93180"
"828.100","19.0","31.3","-93480"
"828.150","19.0","31.5","-96780"
"828.200","19.0","31.0","-96840"
"828.250","19.0","31.3","-99120"
"828.300","22.7","30.9","-99120"
"828.350","25.0","31.1","-102060"
"828.400","25.0","30.5","-101460"
"828.450","25.0","31.2","-103800"
"828.500","25.0","31.2","-104400"
"828.550","25.0","31.2","-104700"
"828.600","25.0","31.0","-106740"
"828.650","25.0","30.8","-106080"
"828.700","25.0","31.2","-105420"
"828.750","25.0","31.0","-105300"
"828.800","25.0","31.3","-106920"
"828.850","25.0","30.8","-104940"
"828.900","25.0","30.9","-107400"
"828.950","25.0","30.7","-105540"
"829.000","25.0","31.1","-105120"
"829.050","25.0","31.3","-106560"
"829.100","25.0","30.7","-105360"
"829.150","25.0","31.2","-105180"
"829.200","25.0","31.1","-106320"
"829.250","25.0","30.8","-105180"
"829.300","20.9","30.8","-105780"
"829.350","20.0","31.1","-105900"
"829.400","20.0","30.9","-105240"
"829.450","20.0","30.7","-105060"
"829.500","20.0","30.6","-103380"
"829.550","20.0","30.1","-103800"
"829.600","20.0","30.1","-108540"
"829.650","20.0","30.1","-102000"
"829.700","20.0","30.1","-103500"
"829.750","20.0","30.2","-101460"
"829.800","20.0","30.0","-102000"
"829.850","20.0","30.2","-100800"
"829.900","20.0","30.2","-100260"
"829.950","20.0","30.1","-100500"
"830.000","20.0","30.4","-99060"
"830.050","20.0","31.0","-98400"
"830.100","20.0","30.9","-98760"
"830.150","20.0","31.0","-98700"
"830.200","20.0","31.0","-98520"
"830.250","20.0","30.6","-98460"
"830.300","20.0","31.0","-102780"
"830.350","20.0","31.0","-102540"
"830.400","20.0","31.2","-101040"
"830.450","20.0","31.3","-101580"
"830.500","20.0","31.3","-105960"
"830.550","20.0","30.9","-102540"
"830.600","20.0","31.3","-107040"
"830.650","20.0","31.0","-106080"
"830.700","20.0","31.3","-108120"
"830.750","20.0","31.2","-109200"
"830.800","20.0","31.3","-110040"
"830.850","20.0","31.1","-111600"
"830.900","20.0","31.3","-112440"
"830.950","20.0","31.1","-114420"
"831.000","20.0","30.6","-113760"
"831.050","20.0","31.5","-116820"
"831.100","20.0","30.9","-117420"
"831.150","20.0","31.2","-118440"
"831.200","20.0","31.6","-119400"
"831.250","20.4","31.6","-118800"
"831.300","24.0","31.1","-119400"
"831.350","24.0","30.8","-116520"
"831.400","24.0","30.8","-115560"
"831.450","24.0","30.1","-115980"
"831.500","24.0","30.3","-111420"
"831.550","24.0","30.2","-108600"
"831.600","24.0","30.1","-108360"
"831.650","24.0","30.1","-106440"
"831.700","24.0","30.2","-103680"
"831.750","24.0","30.0","-104280"
"831.800","24.0","30.3","-102720"
"831.850","24.0","31.2","-100320"
"831.900","24.0","31.3","-100140"
"831.950","24.0","30.9","-97860"
"832.000","24.0","31.2","-95640"
"832.050","24.0","30.8","-95100"
"832.100","24.0","30.9","-94800"
"832.150","24.0","31.2","-93480"
"832.200","24.0","31.3","-92460"
"832.250","23.9","31.0","-90600"
"832.300","20.0","31.1","-90480"
"832.350","20.0","30.6","-93180"
"832.400","20.0","31.2","-89280"
"832.450","20.0","31.2","-91920"
"832.500","20.0","31.4","-88140"
"832.550","20.0","31.0","-82920"
"832.600","20.0","31.1","-80280"
"832.650","20.0","31.2","-80700"
"832.700","20.0","31.1","-81660"
"832.750","20.0","31.3","-86160"
"832.800","20.0","31.1","-91620"
"832.850","20.0","30.9","-80880"
"832.900","20.0","31.0","-77880"
"832.950","20.0","31.2","-78180"
"833.000","20.0","31.2","-75840"
"833.050","20.0","31.3","-77460"
"833.100","20.0","31.1","-77400"
"833.150","20.0","31.2","-84840"
"833.200","20.0","31.5","-85260"
"833.250","20.0","31.7","-85380"
"833.300","22.7","30.8","-88200"
"833.350","23.0","30.9","-89160"
"833.400","23.0","31.4","-81840"
"833.450","23.0","31.0","-92640"
"833.500","23.0","31.0","-89880"
"833.550","23.0","31.3","-79440"
"833.600","23.0","31.6","-85800"
"833.650","23.0","31.5","-87960"
"833.700","23.0","31.3","-84600"
"833.750","23.0","31.2","-91920"
"833.800","23.0","31.0","-84960"
"833.850","23.0","31.4","-86580"
"833.900","23.0","31.0","-86340"
"833.950","23.0","31.5","-88980"
"834.000","23.0","31.6","-90720"
"834.050","23.0","31.4","-90600"
"834.100","23.0","31.3","-93720"
"834.150","23.0","31.5","-94500"
"834.200","23.0","31.6","-96600"
"834.250","23.0","31.3","-98340"
"834.300","22.2","30.7","-99000"
"834.350","22.0","31.4","-101520"
"834.400","22.0","31.5","-102480"
"834.450","22.0","31.2","-104700"
"834.500","22.0","31.4","-106500"
"834.550","22.0","31.5","-106980"
"834.600","22.0","31.6","-109560"
"834.650","22.0","31.4","-110460"
"834.700","22.0","31.5","-112800"
"834.750","22.0","31.4","-113340"
"834.800","22.0","31.4","-115860"
"834.850","22.0","31.7","-117180"
"834.900","22.0","31.9","-118380"
"834.950","22.0","31.4","-120840"
"835.000","22.0","30.9","-120960"
"835.050","22.0","31.0","-123600"
"835.100","22.0","31.6","-124680"
"835.150","22.0","31.4","-125280"
"835.200","22.0","31.6","-127920"
"835.250","22.0","31.6","-127980"
"835.300","24.4","31.6","-130200"
"835.350","25.0","31.7","-130080"
"835.400","25.0","31.6","-130260"
"835.450","25.0","31.4","-129600"
"835.500","25.0","31.2","-129540"
"835.550","25.0","31.2","-129600"
"835.600","25.0","30.9","-132120"
"835.650","25.0","31.3","-130500"
"835.700","25.0","31.1","-130800"
"835.750","25.0","31.4","-131580"
"835.800","25.0","31.6","-131460"
"835.850","25.0","31.7","-131580"
"835.900","25.0","31.3","-132180"
"835.950","25.0","31.6","-130680"
"836.000","25.0","31.4","-132360"
"836.050","25.0","31.4","-128640"
"836.100","25.0","31.4","-130860"
"836.150","25.0","31.2","-129840"
"836.200","25.0","31.3","-129840"
"836.250","25.0","31.4","-129660"
"836.300","25.0","31.3","-130740"
"836.350","25.0","31.2","-128340"
"836.400","25.0","31.2","-129540"
"836.450","25.0","31.4","-130080"
"836.500","25.0","31.1","-127380"
"836.550","25.0","30.9","-128040"
"836.600","25.0","31.6","-127560"
"836.650","25.0","31.2","-128640"
"836.700","25.0","31.7","-130020"
"836.750","25.0","31.4","-125580"
"836.800","25.0","31.0","-125520"
"836.850","25.0","31.7","-129360"
"836.900","25.0","31.3","-127860"
"836.950","25.0","31.7","-126840"
"837.000","25.0","31.8","-127860"
"837.050","25.0","31.0","-126300"
"837.100","25.0","31.3","-126900"
"837.150","25.0","31.0","-125760"
"837.200","25.0","31.2","-127260"
"837.250","25.0","30.9","-128280"
"837.300","23.7","31.4","-126120"
"837.350","23.0","31.5","-126600"
"837.400","23.0","31.4","-126240"
"837.450","23.0","31.4","-126660"
"837.500","23.0","31.6","-125880"
"837.550","23.0","31.2","-127320"
"837.600","23.0","31.5","-125340"
"837.650","23.0","31.5","-126660"
"837.700","23.0","31.4","-125520"
"837.750","23.0","30.9","-126720"
"837.800","23.0","31.6","-125160"
"837.850","23.0","31.7","-125100"
"837.900","23.0","31.5","-125220"
"837.950","23.0","30.9","-123960"
"838.000","23.0","31.5","-123480"
"838.050","23.0","31.2","-123060"
"838.100","23.0","30.8","-122880"
"838.150","23.0","31.2","-120660"
"838.200","23.0","31.5","-119700"
"838.250","23.0","30.9","-120480"
"838.300","23.0","31.0","-118620"
"838.350","23.0","31.3","-118740"
"838.400","23.0","31.5","-116880"
"838.450","23.0","31.2","-115620"
"838.500","23.0","31.6","-118140"
"838.550","23.0","31.5","-113760"
"838.600","23.0","31.4","-110700"
"838.650","23.0","31.0","-111900"
"838.700","23.0","30.3","-105660"
"838.750","23.0","30.6","-104520"
"838.800","23.0","30.6","-103620"
"838.850","23.0","30.6","-101100"
"838.900","23.0","30.8","-98700"
"838.950","23.0","30.5","-98940"
"839.000","23.0","30.5","-100020"
"839.050","23.0","30.7","-99900"
"839.100","23.0","30.5","-94620"
"839.150","23.0","30.6","-95640"
"839.200","23.0","30.7","-92280"
"839.250","23.0","30.7","-91560"
"839.300","20.5","30.6","-91020"
"839.350","20.0","30.9","-87240"
"839.400","20.0","30.6","-89280"
"839.450","20.0","30.8","-85620"
"839.500","20.0","30.6","-85320"
"839.550","20.0","30.8","-85020"
"839.600","20.0","30.7","-83460"
"839.650","20.0","30.7","-81960"
"839.700","20.0","30.5","-81540"
"839.750","20.0","30.7","-81060"
"839.800","20.0","30.7","-78900"
"839.850","20.0","30.6","-77880"
"839.900","20.0","30.7","-78240"
"839.950","20.0","30.9","-76020"
"840.000","20.0","30.7","-74340"
"840.050","20.0","30.6","-74280"
"840.100","20.0","30.7","-73380"
"840.150","20.0","30.8","-71040"
"840.200","20.0","30.6","-70320"
"840.250","20.0","30.5","-69840"
"840.300","20.0","30.7","-68100"
"840.350","20.0","30.5","-66360"
"840.400","20.0","30.9","-65520"
"840.450","20.0","30.6","-65040"
"840.500","20.0","31.6","-64860"
"840.550","20.0","32.2","-63060"
"840.600","20.0","31.6","-63240"
"840.650","20.0","32.0","-62400"
"840.700","20.0","31.4","-63600"
"840.750","20.0","31.5","-65760"
"840.800","20.0","31.6","-76620"
"840.850","20.0","31.9","-67860"
"840.900","20.0","31.8","-70620"
"840.950","20.0","31.7","-72540"
"841.000","20.0","31.4","-73680"
"841.050","20.0","31.9","-77520"
"841.100","20.0","31.3","-78540"
"841.150","20.0","31.6","-80460"
"841.200","20.0","31.6","-83460"
"841.250","20.0","31.9","-85320"
"841.300","23.7","32.2","-87300"
"841.350","24.0","32.0","-88620"
"841.400","24.0","32.2","-92160"
"841.450","24.0","31.6","-93840"
"841.500","24.0","31.5","-94140"
"841.550","24.0","31.6","-96540"
"841.600","24.0","31.6","-97260"
"841.650","24.0","31.8","-96840"
"841.700","24.0","31.4","-99300"
"841.750","24.0","31.4","-99000"
"841.800","24.0","31.7","-99540"
"841.850","24.0","31.2","-99720"
"841.900","24.0","31.7","-100680"
"841.950","24.0","31.4","-99900"
"842.000","24.0","31.7","-98940"
"842.050","24.0","31.8","-101340"
"842.100","24.0","31.7","-104220"
"842.150","24.0","31.6","-100260"
"842.200","24.0","31.3","-99480"
"842.250","24.0","31.4","-104640"
"842.300","24.0","31.2","-101580"
"842.350","24.0","31.6","-101040"
"842.400","24.0","31.7","-104340"
"842.450","24.0","31.6","-104460"
"842.500","24.0","31.5","-104460"
"842.550","24.0","31.7","-99960"
"842.600","24.0","31.5","-106140"
"842.650","24.0","31.4","-103200"
"842.700","24.0","31.5","-99240"
"842.750","24.0","31.7","-104640"
"842.800","24.0","31.7","-101100"
"842.850","24.0","31.7","-101880"
"842.900","24.0","31.7","-102000"
"842.950","24.0","32.1","-101400"
"843.000","24.0","31.9","-100800"
"843.050","24.0","31.4","-101880"
"843.100","24.0","31.1","-99900"
"843.150","24.0","31.6","-100680"
"843.200","24.0","32.0","-100920"
"843.250","24.0","31.6","-100680"
"843.300","24.0","31.6","-101100"
"843.350","24.0","31.9","-103620"
"843.400","24.0","31.6","-100980"
"843.450","24.0","32.0","-96000"
"843.500","24.0","31.9","-105840"
"843.550","24.0","31.7","-102240"
"843.600","24.0","31.2","-95280"
"843.650","24.0","31.9","-103620"
"843.700","24.0","31.4","-102720"
"843.750","24.0","31.6","-95580"
"843.800","24.0","31.8","-102540"
"843.850","24.0","31.5","-105000"
"843.900","24.0","31.9","-101940"
"843.950","24.0","32.0","-103860"
"844.000","24.0","32.0","-105420"
