"Format","MoTeC CSV File",,,"Workbook","Default"
"Venue","BeaveRun",,,"Worksheet","General"
"Vehicle","RFR 26",,,"Vehicle Desc",""
"Driver","None",,,"Engine ID","KTM SFX 450"
"Device","C185"
"Comment","PeterG",,,"Session",""
"Log Date","5/22/2026",,,"Origin Time","0.000","s"
"Log Time","11:38:16 PM",,,"Start Time","0.000","s"
"Sample Rate","20.000","Hz",,"End Time","835.000","s"
"Duration","835.000","s",,"Start Distance",
"Range","entire outing",,,"End Distance",
"Beacon Markers",""


"Time","Battery Temp","Motor Temp","Engine Power","Motor Speed"
"s","C","C","kW","rpm"


"357.100","19.0","24.9","104.0","0"
"357.150","19.0","24.9","104.0","0"
"357.200","19.0","24.8","104.0","0"
"357.250","19.0","24.9","104.0","0"
"357.300","19.0","24.9","104.0","0"
"357.350","19.0","24.8","104.0","0"
"357.400","19.0","24.7","104.0","0"
"357.450","19.0","24.8","104.0","0"
"357.500","19.0","24.9","104.0","0"
"357.550","19.0","24.9","104.0","0"
"357.600","19.0","24.8","104.0","0"
"357.650","19.0","24.9","104.0","0"
"357.700","19.0","24.9","104.0","0"
"357.750","19.0","24.9","104.0","0"
"357.800","19.0","24.9","104.0","0"
"357.850","19.0","24.9","104.0","0"
"357.900","19.0","24.9","104.0","0"
"357.950","19.0","24.9","104.0","0"
"358.000","19.0","24.8","104.0","0"
"358.050","19.0","24.8","104.0","0"
"358.100","19.0","24.8","104.0","0"
"358.150","19.0","24.9","104.0","0"
"358.200","19.0","24.9","104.0","0"
"358.250","19.6","23.6","104.0","0"
"358.300","21.0","22.3","104.0","0"
"358.350","21.0","17.6","104.0","0"
"358.400","21.0","13.0","104.0","0"
"358.450","21.0","16.9","104.0","0"
"358.500","21.0","20.7","104.0","0"
"358.550","21.0","22.7","104.0","0"
"358.600","21.0","24.7","104.0","0"
"358.650","21.0","24.6","104.0","0"
"358.700","21.0","24.4","104.0","0"
"358.750","21.0","24.6","104.0","0"
"358.800","21.0","24.8","104.0","0"
"358.850","21.0","24.9","104.0","0"
"358.900","21.0","24.9","104.0","0"
"358.950","21.0","24.9","104.0","0"
"359.000","21.0","24.9","104.0","0"
"359.050","21.0","24.8","104.0","0"
"359.100","21.0","24.7","104.0","0"
"359.150","21.0","24.8","104.0","0"
"359.200","21.0","24.8","104.0","0"
"359.250","20.2","24.9","104.0","0"
"359.300","19.0","24.9","104.0","0"
"359.350","19.0","24.9","104.0","0"
"359.400","19.0","24.9","104.0","0"
"359.450","19.0","24.8","104.0","0"
"359.500","19.0","24.6","104.0","0"
"359.550","19.0","24.8","104.0","0"
"359.600","19.0","24.9","104.0","0"
"359.650","19.0","24.9","104.0","0"
"359.700","19.0","24.9","104.0","0"
"359.750","19.0","24.9","104.0","0"
"359.800","19.0","24.8","104.0","0"
"359.850","19.0","25.0","104.0","0"
"359.900","19.0","25.2","104.0","0"
"359.950","19.0","25.1","104.0","0"
"360.000","19.0","25.0","104.0","0"
"360.050","19.0","25.0","104.0","0"
"360.100","19.0","24.9","104.0","0"
"360.150","19.0","24.8","104.0","0"
"360.200","19.0","24.7","104.0","0"
"360.250","19.8","24.7","104.0","0"
"360.300","21.0","24.7","104.0","0"
"360.350","21.0","22.1","104.0","0"
"360.400","21.0","19.5","104.0","0"
"360.450","21.0","20.8","104.0","0"
"360.500","21.0","22.0","104.0","0"
"360.550","21.0","23.5","104.0","0"
"360.600","21.0","24.9","104.0","0"
"360.650","21.0","24.9","104.0","0"
"360.700","21.0","24.9","104.0","0"
"360.750","21.0","24.8","104.0","0"
"360.800","21.0","24.6","104.0","0"
"360.850","21.0","23.6","104.0","0"
"360.900","21.0","22.5","104.0","0"
"360.950","21.0","23.6","104.0","0"
"361.000","21.0","24.6","104.0","0"
"361.050","21.0","24.7","104.0","0"
"361.100","21.0","24.8","104.0","0"
"361.150","21.0","24.8","104.0","0"
"361.200","21.0","24.8","104.0","0"
"361.250","20.7","25.0","104.0","0"
"361.300","19.0","25.1","104.0","0"
"361.350","19.0","23.5","104.0","0"
"361.400","19.0","21.8","104.0","0"
"361.450","19.0","23.4","104.0","0"
"361.500","19.0","24.9","104.0","0"
"361.550","19.0","24.8","104.0","0"
"361.600","19.0","24.6","104.0","0"
"361.650","19.0","24.7","104.0","0"
"361.700","19.0","24.7","104.0","0"
"361.750","19.0","24.8","104.0","0"
"361.800","19.0","24.8","104.0","0"
"361.850","19.0","24.8","104.0","0"
"361.900","19.0","24.8","104.0","0"
"361.950","19.0","24.8","104.0","0"
"362.000","19.0","24.8","104.0","0"
"362.050","19.0","24.8","104.0","0"
"362.100","19.0","24.8","104.0","0"
"362.150","19.0","24.8","104.0","0"
"362.200","19.0","24.8","104.0","0"
"362.250","19.0","24.9","104.0","0"
"362.300","19.0","24.9","104.0","0"
"362.350","19.0","24.9","104.0","0"
"362.400","19.0","24.8","104.0","0"
"362.450","19.0","24.8","104.0","0"
"362.500","19.0","24.8","104.0","0"
"362.550","19.0","24.9","104.0","0"
"362.600","19.0","24.9","104.0","0"
"362.650","19.0","24.9","104.0","0"
"362.700","19.0","24.8","104.0","0"
"362.750","19.0","24.9","104.0","0"
"362.800","19.0","24.9","104.0","0"
"362.850","19.0","24.9","104.0","0"
"362.900","19.0","24.8","104.0","0"
"362.950","19.0","24.9","104.0","0"
"363.000","19.0","24.9","104.0","0"
"363.050","19.0","24.9","104.0","0"
"363.100","19.0","24.8","104.0","0"
"363.150","19.0","24.9","104.0","0"
"363.200","19.0","24.9","104.0","0"
"363.250","19.6","24.9","104.0","0"
"363.300","21.0","24.8","104.0","0"
"363.350","21.0","24.9","104.0","0"
"363.400","21.0","24.9","104.0","0"
"363.450","21.0","24.9","104.0","0"
"363.500","21.0","24.9","104.0","0"
"363.550","21.0","25.0","104.0","0"
"363.600","21.0","25.0","104.0","0"
"363.650","21.0","25.0","104.0","0"
"363.700","21.0","24.9","104.0","0"
"363.750","21.0","24.9","104.0","0"
"363.800","21.0","24.8","104.0","0"
"363.850","21.0","25.0","104.0","0"
"363.900","21.0","25.1","104.0","0"
"363.950","21.0","24.9","104.0","0"
"364.000","21.0","24.7","104.0","0"
"364.050","21.0","24.8","104.0","0"
"364.100","21.0","24.8","104.0","0"
"364.150","21.0","24.8","104.0","0"
"364.200","21.0","24.8","104.0","0"
"364.250","20.6","24.9","104.0","0"
"364.300","19.0","24.9","104.0","0"
"364.350","19.0","24.9","104.0","0"
"364.400","19.0","24.9","104.0","0"
"364.450","19.0","24.9","104.0","0"
"364.500","19.0","24.8","104.0","0"
"364.550","19.0","24.8","104.0","0"
"364.600","19.0","24.8","104.0","0"
"364.650","19.0","24.9","104.0","0"
"364.700","19.0","24.9","104.0","0"
"364.750","19.0","25.0","104.0","0"
"364.800","19.0","25.0","104.0","0"
"364.850","19.0","25.0","104.0","0"
"364.900","19.0","24.9","104.0","0"
"364.950","19.0","24.9","104.0","0"
"365.000","19.0","24.9","104.0","0"
"365.050","19.0","24.9","104.0","0"
"365.100","19.0","24.9","104.0","0"
"365.150","19.0","24.9","104.0","0"
"365.200","19.0","24.9","104.0","0"
"365.250","19.0","24.9","104.0","0"
"365.300","21.0","24.9","104.0","0"
"365.350","21.0","24.9","104.0","0"
"365.400","21.0","24.9","104.0","0"
"365.450","21.0","24.9","104.0","0"
"365.500","21.0","24.9","104.0","0"
"365.550","21.0","24.9","104.0","0"
"365.600","21.0","24.9","104.0","0"
"365.650","21.0","24.9","104.0","0"
"365.700","21.0","24.8","104.0","0"
"365.750","21.0","24.9","104.0","0"
"365.800","21.0","25.0","104.0","0"
"365.850","21.0","25.0","104.0","0"
"365.900","21.0","24.9","104.0","0"
"365.950","21.0","24.9","104.0","0"
"366.000","21.0","24.9","104.0","0"
"366.050","21.0","24.9","104.0","0"
"366.100","21.0","24.9","104.0","0"
"366.150","21.0","24.9","104.0","0"
"366.200","21.0","24.9","104.0","0"
"366.250","20.7","24.9","104.0","0"
"366.300","19.0","24.9","104.0","0"
"366.350","19.0","24.8","104.0","0"
"366.400","19.0","24.7","104.0","0"
"366.450","19.0","24.8","104.0","0"
"366.500","19.0","24.8","104.0","0"
"366.550","19.0","24.9","104.0","0"
"366.600","19.0","24.9","104.0","0"
"366.650","19.0","24.9","104.0","0"
"366.700","19.0","24.9","104.0","0"
"366.750","19.0","24.9","104.0","0"
"366.800","19.0","24.9","104.0","0"
"366.850","19.0","24.9","104.0","0"
"366.900","19.0","24.8","104.0","0"
"366.950","19.0","24.9","104.0","0"
"367.000","19.0","24.9","104.0","0"
"367.050","19.0","24.9","104.0","0"
"367.100","19.0","24.9","104.0","0"
"367.150","19.0","25.0","104.0","0"
"367.200","19.0","25.0","104.0","0"
"367.250","19.0","25.0","104.0","0"
"367.300","19.0","24.9","104.0","0"
"367.350","19.0","24.9","104.0","0"
"367.400","19.0","24.8","104.0","0"
"367.450","19.0","24.9","104.0","0"
"367.500","19.0","24.9","104.0","0"
"367.550","19.0","24.9","104.0","0"
"367.600","19.0","24.9","104.0","0"
"367.650","19.0","24.9","104.0","0"
"367.700","19.0","24.9","104.0","0"
"367.750","19.0","24.9","104.0","0"
"367.800","19.0","24.9","104.0","0"
"367.850","19.0","24.9","104.0","0"
"367.900","19.0","24.8","104.0","0"
"367.950","19.0","24.8","104.0","0"
"368.000","19.0","24.8","104.0","0"
"368.050","19.0","24.8","104.0","0"
"368.100","19.0","24.8","104.0","0"
"368.150","19.0","24.8","104.0","0"
"368.200","19.0","24.8","104.0","0"
"368.250","19.0","24.9","104.0","0"
"368.300","19.0","25.0","104.0","0"
"368.350","19.0","25.0","104.0","0"
"368.400","19.0","24.9","104.0","0"
"368.450","19.0","24.9","104.0","0"
"368.500","19.0","24.9","104.0","0"
"368.550","19.0","24.9","104.0","0"
"368.600","19.0","24.9","104.0","0"
"368.650","19.0","24.9","104.0","0"
"368.700","19.0","24.9","104.0","0"
"368.750","19.0","24.9","104.0","0"
"368.800","19.0","24.8","104.0","0"
"368.850","19.0","24.9","104.0","0"
"368.900","19.0","24.9","104.0","0"
"368.950","19.0","24.9","104.0","0"
"369.000","19.0","24.9","104.0","0"
"369.050","19.0","24.9","104.0","0"
"369.100","19.0","24.9","104.0","0"
"369.150","19.0","25.0","104.0","0"
"369.200","19.0","25.0","104.0","0"
"369.250","19.0","25.0","104.0","0"
"369.300","19.0","25.0","104.0","0"
"369.350","19.0","24.9","104.0","0"
"369.400","19.0","24.8","104.0","0"
"369.450","19.0","24.8","104.0","0"
"369.500","19.0","24.8","104.0","0"
"369.550","19.0","24.8","104.0","0"
"369.600","19.0","24.8","104.0","0"
"369.650","19.0","24.9","104.0","0"
"369.700","19.0","24.9","104.0","0"
"369.750","19.0","24.9","104.0","0"
"369.800","19.0","24.8","104.0","0"
"369.850","19.0","24.9","104.0","0"
"369.900","19.0","25.0","104.0","0"
"369.950","19.0","25.0","104.0","0"
"370.000","19.0","24.9","104.0","0"
"370.050","19.0","24.9","104.0","0"
"370.100","19.0","24.9","104.0","0"
"370.150","19.0","25.0","104.0","0"
"370.200","19.0","25.0","104.0","0"
"370.250","19.0","24.9","104.0","0"
"370.300","21.0","24.8","104.0","0"
"370.350","21.0","24.8","104.0","0"
"370.400","21.0","24.8","104.0","0"
"370.450","21.0","24.8","104.0","0"
"370.500","21.0","24.7","104.0","0"
"370.550","21.0","24.8","104.0","0"
"370.600","21.0","24.8","104.0","0"
"370.650","21.0","24.8","104.0","0"
"370.700","21.0","24.8","104.0","0"
"370.750","21.0","24.8","104.0","0"
"370.800","21.0","24.8","104.0","0"
"370.850","21.0","25.1","104.0","0"
"370.900","21.0","25.3","104.0","0"
"370.950","21.0","25.1","104.0","0"
"371.000","21.0","24.9","104.0","0"
"371.050","21.0","24.9","104.0","0"
"371.100","21.0","24.8","104.0","0"
"371.150","21.0","24.8","104.0","0"
"371.200","21.0","24.8","104.0","0"
"371.250","20.9","24.8","104.0","0"
"371.300","19.0","24.8","104.0","0"
"371.350","19.0","24.9","104.0","0"
"371.400","19.0","24.9","104.0","0"
"371.450","19.0","24.9","104.0","0"
"371.500","19.0","24.8","104.0","0"
"371.550","19.0","24.8","104.0","0"
"371.600","19.0","24.8","104.0","0"
"371.650","19.0","24.8","104.0","0"
"371.700","19.0","24.8","104.0","0"
"371.750","19.0","24.9","104.0","0"
"371.800","19.0","24.9","104.0","0"
"371.850","19.0","24.9","104.0","0"
"371.900","19.0","24.9","104.0","0"
"371.950","19.0","24.9","104.0","0"
"372.000","19.0","24.8","104.0","0"
"372.050","19.0","24.8","104.0","0"
"372.100","19.0","24.8","104.0","0"
"372.150","19.0","24.8","104.0","0"
"372.200","19.0","24.8","104.0","0"
"372.250","19.0","25.0","104.0","0"
"372.300","19.0","25.1","104.0","0"
"372.350","19.0","24.9","104.0","0"
"372.400","19.0","24.7","104.0","0"
"372.450","19.0","24.8","104.0","0"
"372.500","19.0","24.8","104.0","0"
"372.550","19.0","24.8","104.0","0"
"372.600","19.0","24.8","104.0","0"
"372.650","19.0","24.9","104.0","0"
"372.700","19.0","24.9","104.0","0"
"372.750","19.0","24.9","104.0","0"
"372.800","19.0","24.9","104.0","0"
"372.850","19.0","24.9","104.0","0"
"372.900","19.0","24.8","104.0","0"
"372.950","19.0","24.8","104.0","0"
"373.000","19.0","24.8","104.0","0"
"373.050","19.0","24.8","104.0","0"
"373.100","19.0","24.8","104.0","0"
"373.150","19.0","24.8","104.0","0"
"373.200","19.0","24.8","104.0","0"
"373.250","19.0","24.8","104.0","0"
"373.300","19.0","24.8","104.0","0"
"373.350","19.0","24.9","104.0","0"
"373.400","19.0","24.9","104.0","0"
"373.450","19.0","24.9","104.0","0"
"373.500","19.0","24.8","104.0","0"
"373.550","19.0","24.8","104.0","0"
"373.600","19.0","24.8","104.0","0"
"373.650","19.0","24.9","104.0","0"
"373.700","19.0","24.9","104.0","0"
"373.750","19.0","24.9","104.0","0"
"373.800","19.0","24.8","104.0","0"
"373.850","19.0","24.8","104.0","0"
"373.900","19.0","24.8","104.0","0"
"373.950","19.0","24.9","104.0","0"
"374.000","19.0","24.9","104.0","0"
"374.050","19.0","24.8","104.0","0"
"374.100","19.0","24.7","104.0","0"
"374.150","19.0","24.8","104.0","0"
"374.200","19.0","24.9","104.0","0"
"374.250","19.0","25.0","104.0","0"
"374.300","19.0","25.1","104.0","0"
"374.350","19.0","25.0","104.0","0"
"374.400","19.0","24.8","104.0","0"
"374.450","19.0","24.9","104.0","0"
"374.500","19.0","24.9","104.0","0"
"374.550","19.0","24.9","104.0","0"
"374.600","19.0","24.8","104.0","0"
"374.650","19.0","24.8","104.0","0"
"374.700","19.0","24.8","104.0","0"
"374.750","19.0","24.8","104.0","0"
"374.800","19.0","24.8","104.0","0"
"374.850","19.0","24.8","104.0","0"
"374.900","19.0","24.7","104.0","0"
"374.950","19.0","24.8","104.0","0"
"375.000","19.0","24.9","104.0","0"
"375.050","19.0","24.9","104.0","0"
"375.100","19.0","24.8","104.0","0"
"375.150","19.0","24.8","104.0","0"
"375.200","19.0","24.8","104.0","0"
"375.250","19.8","24.8","104.0","0"
"375.300","21.0","24.8","104.0","0"
"375.350","21.0","24.8","104.0","0"
"375.400","21.0","24.8","104.0","0"
"375.450","21.0","24.8","104.0","0"
"375.500","21.0","24.8","104.0","0"
"375.550","21.0","24.9","104.0","0"
"375.600","21.0","24.9","104.0","0"
"375.650","21.0","25.0","104.0","0"
"375.700","21.0","25.0","104.0","0"
"375.750","21.0","24.6","104.0","0"
"375.800","21.0","24.2","104.0","0"
"375.850","21.0","24.5","104.0","0"
"375.900","21.0","24.8","104.0","0"
"375.950","21.0","23.7","104.0","0"
"376.000","21.0","22.6","104.0","0"
"376.050","21.0","23.8","104.0","0"
"376.100","21.0","24.9","104.0","0"
"376.150","21.0","23.6","104.0","0"
"376.200","21.0","22.2","104.0","0"
"376.250","20.3","23.5","104.0","0"
"376.300","19.0","24.7","104.0","0"
"376.350","19.0","23.6","104.0","0"
"376.400","19.0","22.5","104.0","0"
"376.450","19.0","14.2","104.0","0"
"376.500","19.0","6.0","104.0","0"
"376.550","19.0","8.8","104.0","0"
"376.600","19.0","11.5","104.0","0"
"376.650","19.0","17.9","104.0","0"
"376.700","19.0","24.3","104.0","0"
"376.750","19.0","24.6","104.0","0"
"376.800","19.0","24.8","104.0","0"
"376.850","19.0","24.9","104.0","0"
"376.900","19.0","24.9","104.0","0"
"376.950","19.0","24.9","104.0","0"
"377.000","19.0","24.9","104.0","0"
"377.050","19.0","24.9","104.0","0"
"377.100","19.0","24.8","104.0","0"
"377.150","19.0","24.9","104.0","0"
"377.200","19.0","24.9","104.0","0"
"377.250","19.0","24.9","104.0","0"
"377.300","19.0","24.9","104.0","0"
"377.350","19.0","24.9","104.0","0"
"377.400","19.0","24.8","104.0","0"
"377.450","19.0","24.9","104.0","0"
"377.500","19.0","24.9","104.0","0"
"377.550","19.0","25.0","104.0","0"
"377.600","19.0","25.1","104.0","0"
"377.650","19.0","25.0","104.0","0"
"377.700","19.0","24.9","104.0","0"
"377.750","19.0","24.9","104.0","0"
"377.800","19.0","24.8","104.0","0"
"377.850","19.0","24.9","104.0","0"
"377.900","19.0","24.9","104.0","0"
"377.950","19.0","24.9","104.0","0"
"378.000","19.0","24.9","104.0","0"
"378.050","19.0","24.9","104.0","0"
"378.100","19.0","24.8","104.0","0"
"378.150","19.0","24.8","104.0","0"
"378.200","19.0","24.8","104.0","0"
"378.250","19.0","24.9","104.0","0"
"378.300","19.0","24.9","104.0","0"
"378.350","19.0","24.9","104.0","0"
"378.400","19.0","24.9","104.0","0"
"378.450","19.0","24.9","104.0","0"
"378.500","19.0","24.8","104.0","0"
"378.550","19.0","24.8","104.0","0"
"378.600","19.0","24.8","104.0","0"
"378.650","19.0","24.6","104.0","0"
"378.700","19.0","24.5","104.0","0"
"378.750","19.0","24.6","104.0","0"
"378.800","19.0","24.7","104.0","0"
"378.850","19.0","24.8","104.0","0"
"378.900","19.0","24.9","104.0","0"
"378.950","19.0","24.9","104.0","0"
"379.000","19.0","24.9","104.0","0"
"379.050","19.0","24.9","104.0","0"
"379.100","19.0","24.9","104.0","0"
"379.150","19.0","25.1","104.0","0"
"379.200","19.0","25.2","104.0","0"
"379.250","19.0","25.0","104.0","0"
"379.300","19.0","24.8","104.0","0"
"379.350","19.0","24.8","104.0","0"
"379.400","19.0","24.7","104.0","0"
"379.450","19.0","24.8","104.0","0"
"379.500","19.0","24.9","104.0","0"
"379.550","19.0","24.9","104.0","0"
"379.600","19.0","24.9","104.0","0"
"379.650","19.0","24.9","104.0","0"
"379.700","19.0","24.9","104.0","0"
"379.750","19.0","24.9","104.0","0"
"379.800","19.0","24.8","104.0","0"
"379.850","19.0","24.9","104.0","0"
"379.900","19.0","25.0","104.0","0"
"379.950","19.0","25.1","104.0","0"
"380.000","19.0","25.2","104.0","0"
"380.050","19.0","25.0","104.0","0"
"380.100","19.0","24.8","104.0","0"
"380.150","19.0","24.9","104.0","0"
"380.200","19.0","24.9","104.0","0"
"380.250","19.0","24.9","104.0","0"
"380.300","20.8","24.8","104.0","0"
"380.350","21.0","24.8","104.0","0"
"380.400","21.0","24.8","104.0","0"
"380.450","21.0","24.9","104.0","0"
"380.500","21.0","25.0","104.0","0"
"380.550","21.0","25.0","104.0","0"
"380.600","21.0","24.9","104.0","0"
"380.650","21.0","24.9","104.0","0"
"380.700","21.0","24.9","104.0","0"
"380.750","21.0","24.9","104.0","0"
"380.800","21.0","24.8","104.0","0"
"380.850","21.0","24.9","104.0","0"
"380.900","21.0","24.9","104.0","0"
"380.950","21.0","24.9","104.0","0"
"381.000","21.0","24.8","104.0","0"
"381.050","21.0","24.8","104.0","0"
"381.100","21.0","24.7","104.0","0"
"381.150","21.0","24.7","104.0","0"
"381.200","21.0","24.7","104.0","0"
"381.250","20.5","24.8","104.0","0"
"381.300","19.0","24.8","104.0","0"
"381.350","19.0","24.9","104.0","0"
"381.400","19.0","24.9","104.0","0"
"381.450","19.0","24.9","104.0","0"
"381.500","19.0","24.9","104.0","0"
"381.550","19.0","24.9","104.0","0"
"381.600","19.0","24.9","104.0","0"
"381.650","19.0","25.0","104.0","0"
"381.700","19.0","25.0","104.0","0"
"381.750","19.0","25.0","104.0","0"
"381.800","19.0","24.9","104.0","0"
"381.850","19.0","24.7","104.0","0"
"381.900","19.0","24.5","104.0","0"
"381.950","19.0","24.7","104.0","0"
"382.000","19.0","24.9","104.0","0"
"382.050","19.0","24.9","104.0","0"
"382.100","19.0","24.9","104.0","0"
"382.150","19.0","24.9","104.0","0"
"382.200","19.0","24.8","104.0","0"
"382.250","19.0","24.8","104.0","0"
"382.300","19.0","24.8","104.0","0"
"382.350","19.0","24.9","104.0","0"
"382.400","19.0","24.9","104.0","0"
"382.450","19.0","24.9","104.0","0"
"382.500","19.0","24.9","104.0","0"
"382.550","19.0","24.9","104.0","0"
"382.600","19.0","24.9","104.0","0"
"382.650","19.0","24.9","104.0","0"
"382.700","19.0","24.8","104.0","0"
"382.750","19.0","24.9","104.0","0"
"382.800","19.0","24.9","104.0","0"
"382.850","19.0","24.9","104.0","0"
"382.900","19.0","24.9","104.0","0"
"382.950","19.0","24.9","104.0","0"
"383.000","19.0","24.8","104.0","0"
"383.050","19.0","24.9","104.0","0"
"383.100","19.0","24.9","104.0","0"
"383.150","19.0","24.9","104.0","0"
"383.200","19.0","24.8","104.0","0"
"383.250","19.0","24.8","104.0","0"
"383.300","19.0","24.8","104.0","0"
"383.350","19.0","24.8","104.0","0"
"383.400","19.0","24.7","104.0","0"
"383.450","19.0","24.8","104.0","0"
"383.500","19.0","24.8","104.0","0"
"383.550","19.0","24.9","104.0","0"
"383.600","19.0","24.9","104.0","0"
"383.650","19.0","24.8","104.0","0"
"383.700","19.0","24.7","104.0","0"
"383.750","19.0","24.7","104.0","0"
"383.800","19.0","24.7","104.0","0"
"383.850","19.0","24.8","104.0","0"
"383.900","19.0","24.8","104.0","0"
"383.950","19.0","24.9","104.0","0"
"384.000","19.0","24.9","104.0","0"
"384.050","19.0","24.9","104.0","0"
"384.100","19.0","24.9","104.0","0"
"384.150","19.0","24.8","104.0","0"
"384.200","19.0","24.7","104.0","0"
"384.250","19.0","24.7","104.0","0"
"384.300","19.0","24.7","104.0","0"
"384.350","19.0","24.8","104.0","0"
"384.400","19.0","24.8","104.0","0"
"384.450","19.0","25.0","104.0","0"
"384.500","19.0","25.1","104.0","0"
"384.550","19.0","25.0","104.0","0"
"384.600","19.0","24.8","104.0","0"
"384.650","19.0","24.8","104.0","0"
"384.700","19.0","24.7","104.0","0"
"384.750","19.0","24.8","104.0","0"
"384.800","19.0","24.8","104.0","0"
"384.850","19.0","24.9","104.0","0"
"384.900","19.0","25.0","104.0","0"
"384.950","19.0","24.9","104.0","0"
"385.000","19.0","24.8","104.0","0"
"385.050","19.0","24.9","104.0","0"
"385.100","19.0","24.9","104.0","0"
"385.150","19.0","24.8","104.0","0"
"385.200","19.0","24.7","104.0","0"
"385.250","19.8","24.6","104.0","0"
"385.300","21.0","24.5","104.0","0"
"385.350","21.0","24.6","104.0","0"
"385.400","21.0","24.8","104.0","0"
"385.450","21.0","24.8","104.0","0"
"385.500","21.0","24.7","104.0","0"
"385.550","21.0","24.8","104.0","0"
"385.600","21.0","24.8","104.0","0"
"385.650","21.0","24.8","104.0","0"
"385.700","21.0","24.8","104.0","0"
"385.750","21.0","24.8","104.0","0"
"385.800","21.0","24.8","104.0","0"
"385.850","21.0","24.8","104.0","0"
"385.900","21.0","24.8","104.0","0"
"385.950","21.0","24.9","104.0","0"
"386.000","21.0","24.9","104.0","0"
"386.050","21.0","24.9","104.0","0"
"386.100","21.0","24.8","104.0","0"
"386.150","21.0","24.9","104.0","0"
"386.200","21.0","24.9","104.0","0"
"386.250","20.1","24.9","104.0","0"
"386.300","19.0","24.9","104.0","0"
"386.350","19.0","24.8","104.0","0"
"386.400","19.0","24.6","104.0","0"
"386.450","19.0","24.7","104.0","0"
"386.500","19.0","24.8","104.0","0"
"386.550","19.0","24.9","104.0","0"
"386.600","19.0","24.9","104.0","0"
"386.650","19.0","24.9","104.0","0"
"386.700","19.0","24.9","104.0","0"
"386.750","19.0","24.8","104.0","0"
"386.800","19.0","24.7","104.0","0"
"386.850","19.0","24.8","104.0","0"
"386.900","19.0","24.9","104.0","0"
"386.950","19.0","24.9","104.0","0"
"387.000","19.0","24.8","104.0","0"
"387.050","19.0","24.8","104.0","0"
"387.100","19.0","24.8","104.0","0"
"387.150","19.0","24.8","104.0","0"
"387.200","19.0","24.8","104.0","0"
"387.250","19.0","24.9","104.0","0"
"387.300","19.0","25.0","104.0","0"
"387.350","19.0","24.9","104.0","0"
"387.400","19.0","24.8","104.0","0"
"387.450","19.0","24.8","104.0","0"
"387.500","19.0","24.8","104.0","0"
"387.550","19.0","24.9","104.0","0"
"387.600","19.0","25.0","104.0","0"
"387.650","19.0","25.0","104.0","0"
"387.700","19.0","24.9","104.0","0"
"387.750","19.0","24.8","104.0","0"
"387.800","19.0","24.7","104.0","0"
"387.850","19.0","24.8","104.0","0"
"387.900","19.0","24.9","104.0","0"
"387.950","19.0","24.9","104.0","0"
"388.000","19.0","24.8","104.0","0"
"388.050","19.0","24.8","104.0","0"
"388.100","19.0","24.8","104.0","0"
"388.150","19.0","24.8","104.0","0"
"388.200","19.0","24.8","104.0","0"
"388.250","19.0","24.9","104.0","0"
"388.300","19.0","24.9","104.0","0"
"388.350","19.0","24.9","104.0","0"
"388.400","19.0","24.8","104.0","0"
"388.450","19.0","24.9","104.0","0"
"388.500","19.0","24.9","104.0","0"
"388.550","19.0","24.9","104.0","0"
"388.600","19.0","24.8","104.0","0"
"388.650","19.0","24.9","104.0","0"
"388.700","19.0","24.9","104.0","0"
"388.750","19.0","24.9","104.0","0"
"388.800","19.0","24.8","104.0","0"
"388.850","19.0","24.9","104.0","0"
"388.900","19.0","24.9","104.0","0"
"388.950","19.0","24.9","104.0","0"
"389.000","19.0","24.8","104.0","0"
"389.050","19.0","24.8","104.0","0"
"389.100","19.0","24.8","104.0","0"
"389.150","19.0","24.9","104.0","0"
"389.200","19.0","24.9","104.0","0"
"389.250","19.0","24.9","104.0","0"
"389.300","19.0","24.8","104.0","0"
"389.350","19.0","24.8","104.0","0"
"389.400","19.0","24.7","104.0","0"
"389.450","19.0","24.8","104.0","0"
"389.500","19.0","24.8","104.0","0"
"389.550","19.0","24.8","104.0","0"
"389.600","19.0","24.8","104.0","0"
"389.650","19.0","24.8","104.0","0"
"389.700","19.0","24.8","104.0","0"
"389.750","19.0","24.8","104.0","0"
"389.800","19.0","24.8","104.0","0"
"389.850","19.0","24.8","104.0","0"
"389.900","19.0","24.7","104.0","0"
"389.950","19.0","24.8","104.0","0"
"390.000","19.0","24.8","104.0","0"
"390.050","19.0","24.8","104.0","0"
"390.100","19.0","24.8","104.0","0"
"390.150","19.0","24.9","104.0","0"
"390.200","19.0","24.9","104.0","0"
"390.250","19.0","24.9","104.0","0"
"390.300","20.8","24.9","104.0","0"
"390.350","21.0","24.8","104.0","0"
"390.400","21.0","24.7","104.0","0"
"390.450","21.0","24.8","104.0","0"
"390.500","21.0","24.8","104.0","0"
"390.550","21.0","24.8","104.0","0"
"390.600","21.0","24.8","104.0","0"
"390.650","21.0","24.8","104.0","0"
"390.700","21.0","24.8","104.0","0"
"390.750","21.0","24.8","104.0","0"
"390.800","21.0","24.8","104.0","0"
"390.850","21.0","24.8","104.0","0"
"390.900","21.0","24.8","104.0","0"
"390.950","21.0","24.8","104.0","0"
"391.000","21.0","24.8","104.0","0"
"391.050","21.0","24.9","104.0","0"
"391.100","21.0","24.9","104.0","0"
"391.150","21.0","24.9","104.0","0"
"391.200","21.0","24.9","104.0","0"
"391.250","21.0","24.9","104.0","0"
