timestamp_ms,apps1_pct,apps2_pct,brake_raw,brake_latched,pedal_pressed,mismatch_fault,brake_throttle_fault,active_fault,implausibility
255891,?,?,0,0,0,1,0,1,1
255927,?,?,0,0,0,1,0,1,1
255966,?,?,0,0,0,1,0,1,1
256005,?,?,0,0,0,1,0,1,1
256043,?,?,0,0,0,1,0,1,1
256081,?,?,0,0,0,1,0,1,1
256119,?,?,0,0,0,1,0,1,1
256165,?,?,0,0,0,1,0,1,1
256199,?,?,0,0,0,1,0,1,1
256235,?,?,0,0,0,1,0,1,1
256274,?,?,0,0,0,1,0,1,1
256312,?,?,0,0,0,1,0,1,1
256351,?,?,0,0,0,1,0,1,1
256389,?,?,0,0,0,1,0,1,1
256428,?,?,0,0,0,1,0,1,1
256466,?,?,0,0,0,1,0,1,1
256504,?,?,0,0,0,1,0,1,1
256543,?,?,0,0,0,1,0,1,1
256581,?,?,0,0,0,1,0,1,1
256620,?,?,0,0,0,1,0,1,1
256661,?,?,0,0,0,1,0,1,1
256697,?,?,0,0,0,1,0,1,1
256736,?,?,0,0,0,1,0,1,1
256774,?,?,0,0,0,1,0,1,1
256813,?,?,0,0,0,1,0,1,1
256850,?,?,0,0,0,1,0,1,1
256889,?,?,0,0,0,1,0,1,1
256928,?,?,0,0,0,1,0,1,1
256966,?,?,0,0,0,1,0,1,1
257005,?,?,0,0,0,1,0,1,1
257043,?,?,0,0,0,1,0,1,1
257082,?,?,0,0,0,1,0,1,1
257120,?,?,0,0,0,1,0,1,1
257159,?,?,0,0,0,1,0,1,1
257198,?,?,0,0,0,1,0,1,1
257235,?,?,0,0,0,1,0,1,1
257274,?,?,0,0,0,1,0,1,1
257312,?,?,0,0,0,1,0,1,1
257351,?,?,0,0,0,1,0,1,1
257389,?,?,0,0,0,1,0,1,1
257430,?,?,0,0,0,1,0,1,1
257467,?,?,0,0,0,1,0,1,1
257505,?,?,0,0,0,1,0,1,1
257544,?,?,0,0,0,1,0,1,1
257582,?,?,0,0,0,1,0,1,1
257620,?,?,0,0,0,1,0,1,1
257659,?,?,0,0,0,1,0,1,1
257697,?,?,0,0,0,1,0,1,1
257736,?,?,0,0,0,1,0,1,1
257774,?,?,0,0,0,1,0,1,1
257813,?,?,0,0,0,1,0,1,1
257851,?,?,0,0,0,1,0,1,1
257890,?,?,0,0,0,1,0,1,1
257929,?,?,0,0,0,1,0,1,1
257967,?,?,0,0,0,1,0,1,1
258006,?,?,0,0,0,1,0,1,1
258043,?,?,0,0,0,1,0,1,1
258089,?,?,0,0,0,1,0,1,1
258122,?,?,0,0,0,1,0,1,1
258161,?,?,0,0,0,1,0,1,1
258198,?,?,0,0,0,1,0,1,1
258236,?,?,0,0,0,1,0,1,1
258275,?,?,0,0,0,1,0,1,1
258313,?,?,0,0,0,1,0,1,1
258352,?,?,0,0,0,1,0,1,1
258390,?,?,0,0,0,1,0,1,1
258428,?,?,0,0,0,1,0,1,1
258467,?,?,0,0,0,1,0,1,1
258505,?,?,0,0,0,1,0,1,1
258544,?,?,0,0,0,1,0,1,1
258582,?,?,0,0,0,1,0,1,1
258621,?,?,0,0,0,1,0,1,1
258660,?,?,0,0,0,1,0,1,1
258698,?,?,0,0,0,1,0,1,1
258737,?,?,0,0,0,1,0,1,1
258775,?,?,0,0,0,1,0,1,1
258813,?,?,0,0,0,1,0,1,1
258851,?,?,0,0,0,1,0,1,1
258890,?,?,0,0,0,1,0,1,1
258931,?,?,0,0,0,1,0,1,1
258967,?,?,0,0,0,1,0,1,1
259006,?,?,0,0,0,1,0,1,1
259044,?,?,0,0,0,1,0,1,1
259083,?,?,0,0,0,1,0,1,1
259121,?,?,0,0,0,1,0,1,1
259160,?,?,0,0,0,1,0,1,1
259198,?,?,0,0,0,1,0,1,1
259236,?,?,0,0,0,1,0,1,1
259275,?,?,0,0,0,1,0,1,1
259313,?,?,0,0,0,1,0,1,1
259352,?,?,0,0,0,1,0,1,1
259391,?,?,0,0,0,1,0,1,1
259429,?,?,0,0,0,1,0,1,1
259468,?,?,0,0,0,1,0,1,1
259506,?,?,0,0,0,1,0,1,1
259545,?,?,0,0,0,1,0,1,1
259582,?,?,0,0,0,1,0,1,1
259621,?,?,0,0,0,1,0,1,1
259660,?,?,0,0,0,1,0,1,1
259700,?,?,0,0,0,1,0,1,1
259737,?,?,0,0,0,1,0,1,1
259775,?,?,0,0,0,1,0,1,1
259814,?,?,0,0,0,1,0,1,1
259852,?,?,0,0,0,1,0,1,1
259891,?,?,0,0,0,1,0,1,1
259930,?,?,0,0,0,1,0,1,1
259968,?,?,0,0,0,1,0,1,1
260014,?,?,0,0,0,1,0,1,1
260046,?,?,0,0,0,1,0,1,1
260083,?,?,0,0,0,1,0,1,1
260122,?,?,0,0,0,1,0,1,1
260160,?,?,0,0,0,1,0,1,1
260199,?,?,0,0,0,1,0,1,1
260237,?,?,0,0,0,1,0,1,1
260276,?,?,0,0,0,1,0,1,1
260314,?,?,0,0,0,1,0,1,1
260353,?,?,0,0,0,1,0,1,1
260391,?,?,0,0,0,1,0,1,1
260431,?,?,0,0,0,1,0,1,1
260468,?,?,0,0,0,1,0,1,1
260506,?,?,0,0,0,1,0,1,1
260545,?,?,0,0,0,1,0,1,1
260583,?,?,0,0,0,1,0,1,1
260622,?,?,0,0,0,1,0,1,1
260661,?,?,0,0,0,1,0,1,1
260699,?,?,0,0,0,1,0,1,1
260738,?,?,0,0,0,1,0,1,1
260775,?,?,0,0,0,1,0,1,1
260814,?,?,0,0,0,1,0,1,1
260852,?,?,0,0,0,1,0,1,1
260891,?,?,0,0,0,1,0,1,1
260930,?,?,0,0,0,1,0,1,1
260968,?,?,0,0,0,1,0,1,1
261007,?,?,0,0,0,1,0,1,1
261045,?,?,0,0,0,1,0,1,1
261084,?,?,0,0,0,1,0,1,1
261123,?,?,0,0,0,1,0,1,1
261160,?,?,0,0,0,1,0,1,1
261201,?,?,0,0,0,1,0,1,1
261237,?,?,0,0,0,1,0,1,1
261276,?,?,0,0,0,1,0,1,1
261314,?,?,0,0,0,1,0,1,1
261353,?,?,0,0,0,1,0,1,1
261392,?,?,0,0,0,1,0,1,1
261430,?,?,0,0,0,1,0,1,1
261469,?,?,0,0,0,1,0,1,1
261507,?,?,0,0,0,1,0,1,1
261545,?,?,0,0,0,1,0,1,1
261583,?,?,0,0,0,1,0,1,1
261622,?,?,0,0,0,1,0,1,1
261661,?,?,0,0,0,1,0,1,1
261699,?,?,0,0,0,1,0,1,1
261738,?,?,0,0,0,1,0,1,1
261776,?,?,0,0,0,1,0,1,1
261815,?,?,0,0,0,1,0,1,1
261854,?,?,0,0,0,1,0,1,1
261892,?,?,0,0,0,1,0,1,1
261937,?,?,0,0,0,1,0,1,1
261974,?,?,0,0,0,1,0,1,1
262007,?,?,0,0,0,1,0,1,1
262045,?,?,0,0,0,1,0,1,1
262084,?,?,0,0,0,1,0,1,1
262123,?,?,0,0,0,1,0,1,1
262161,?,?,0,0,0,1,0,1,1
262200,?,?,0,0,0,1,0,1,1
262238,?,?,0,0,0,1,0,1,1
262277,?,?,0,0,0,1,0,1,1
262315,?,?,0,0,0,1,0,1,1
262353,?,?,0,0,0,1,0,1,1
262392,?,?,0,0,0,1,0,1,1
262430,?,?,0,0,0,1,0,1,1
262469,?,?,0,0,0,1,0,1,1
262507,?,?,0,0,0,1,0,1,1
262546,?,?,0,0,0,1,0,1,1
262585,?,?,0,0,0,1,0,1,1
262623,?,?,0,0,0,1,0,1,1
262662,?,?,0,0,0,1,0,1,1
262700,?,?,0,0,0,1,0,1,1
262740,?,?,0,0,0,1,0,1,1
262776,?,?,0,0,0,1,0,1,1
262815,?,?,0,0,0,1,0,1,1
262854,?,?,0,0,0,1,0,1,1
262892,?,?,0,0,0,1,0,1,1
262931,?,?,0,0,0,1,0,1,1
262969,?,?,0,0,0,1,0,1,1
263008,?,?,0,0,0,1,0,1,1
263046,?,?,0,0,0,1,0,1,1
263085,?,?,0,0,0,1,0,1,1
263123,?,?,0,0,0,1,0,1,1
263161,?,?,0,0,0,1,0,1,1
263200,?,?,0,0,0,1,0,1,1
263238,?,?,0,0,0,1,0,1,1
263277,?,?,0,0,0,1,0,1,1
263315,?,?,0,0,0,1,0,1,1
263354,?,?,0,0,0,1,0,1,1
263393,?,?,0,0,0,1,0,1,1
263431,?,?,0,0,0,1,0,1,1
263472,?,?,0,0,0,1,0,1,1
263507,?,?,0,0,0,1,0,1,1
263546,?,?,0,0,0,1,0,1,1
263585,?,?,0,0,0,1,0,1,1
263623,?,?,0,0,0,1,0,1,1
263662,?,?,0,0,0,1,0,1,1
263700,?,?,0,0,0,1,0,1,1
263739,?,?,0,0,0,1,0,1,1
263777,?,?,0,0,0,1,0,1,1
263816,?,?,0,0,0,1,0,1,1
263861,?,?,0,0,0,1,0,1,1
263895,?,?,0,0,0,1,0,1,1
263931,?,?,0,0,0,1,0,1,1
263969,?,?,0,0,0,1,0,1,1
264008,?,?,0,0,0,1,0,1,1
264046,?,?,0,0,0,1,0,1,1
264085,?,?,0,0,0,1,0,1,1
264124,?,?,0,0,0,1,0,1,1
264162,?,?,0,0,0,1,0,1,1
264201,?,?,0,0,0,1,0,1,1
264242,?,?,0,0,0,1,0,1,1
264278,?,?,0,0,0,1,0,1,1
264316,?,?,0,0,0,1,0,1,1
264354,?,?,0,0,0,1,0,1,1
264393,?,?,0,0,0,1,0,1,1
264431,?,?,0,0,0,1,0,1,1
264470,?,?,0,0,0,1,0,1,1
264508,?,?,0,0,0,1,0,1,1
264547,?,?,0,0,0,1,0,1,1
264586,?,?,0,0,0,1,0,1,1
264624,?,?,0,0,0,1,0,1,1
264663,?,?,0,0,0,1,0,1,1
264700,?,?,0,0,0,1,0,1,1
264739,?,?,0,0,0,1,0,1,1
264777,?,?,0,0,0,1,0,1,1
264816,?,?,0,0,0,1,0,1,1
264855,?,?,0,0,0,1,0,1,1
264893,?,?,0,0,0,1,0,1,1
264932,?,?,0,0,0,1,0,1,1
264970,?,?,0,0,0,1,0,1,1
265011,?,?,0,0,0,1,0,1,1
265048,?,?,0,0,0,1,0,1,1
265085,?,?,0,0,0,1,0,1,1
265124,?,?,0,0,0,1,0,1,1
265162,?,?,0,0,0,1,0,1,1
265201,?,?,0,0,0,1,0,1,1
265239,?,?,0,0,0,1,0,1,1
265278,?,?,0,0,0,1,0,1,1
265317,?,?,0,0,0,1,0,1,1
265355,?,?,0,0,0,1,0,1,1
265394,?,?,0,0,0,1,0,1,1
265432,?,?,0,0,0,1,0,1,1
265470,?,?,0,0,0,1,0,1,1
265508,?,?,0,0,0,1,0,1,1
265547,?,?,0,0,0,1,0,1,1
265586,?,?,0,0,0,1,0,1,1
265624,?,?,0,0,0,1,0,1,1
265663,?,?,0,0,0,1,0,1,1
265701,?,?,0,0,0,1,0,1,1
265742,?,?,0,0,0,1,0,1,1
265785,?,?,0,0,0,1,0,1,1
265819,?,?,0,0,0,1,0,1,1
265856,?,?,0,0,0,1,0,1,1
265893,?,?,0,0,0,1,0,1,1
265932,?,?,0,0,0,1,0,1,1
265970,?,?,0,0,0,1,0,1,1
266009,?,?,0,0,0,1,0,1,1
266048,?,?,0,0,0,1,0,1,1
266086,?,?,0,0,0,1,0,1,1
266125,?,?,0,0,0,1,0,1,1
266163,?,?,0,0,0,1,0,1,1
266202,?,?,0,0,0,1,0,1,1
266240,?,?,0,0,0,1,0,1,1
266278,?,?,0,0,0,1,0,1,1
266317,?,?,0,0,0,1,0,1,1
266355,?,?,0,0,0,1,0,1,1
266394,?,?,0,0,0,1,0,1,1
266432,?,?,0,0,0,1,0,1,1
266471,?,?,0,0,0,1,0,1,1
266512,?,?,0,0,0,1,0,1,1
266548,?,?,0,0,0,1,0,1,1
266587,?,?,0,0,0,1,0,1,1
266625,?,?,0,0,0,1,0,1,1
266663,?,?,0,0,0,1,0,1,1
266701,?,?,0,0,0,1,0,1,1
266740,?,?,0,0,0,1,0,1,1
266779,?,?,0,0,0,1,0,1,1
266817,?,?,0,0,0,1,0,1,1
266856,?,?,0,0,0,1,0,1,1
266894,?,?,0,0,0,1,0,1,1
266933,?,?,0,0,0,1,0,1,1
266971,?,?,0,0,0,1,0,1,1
267010,?,?,0,0,0,1,0,1,1
267048,?,?,0,0,0,1,0,1,1
267086,?,?,0,0,0,1,0,1,1
267125,?,?,0,0,0,1,0,1,1
267163,?,?,0,0,0,1,0,1,1
267202,?,?,0,0,0,1,0,1,1
267240,?,?,0,0,0,1,0,1,1
267281,?,?,0,0,0,1,0,1,1
267318,?,?,0,0,0,1,0,1,1
267356,?,?,0,0,0,1,0,1,1
267395,?,?,0,0,0,1,0,1,1
267432,?,?,0,0,0,1,0,1,1
267471,?,?,0,0,0,1,0,1,1
267510,?,?,0,0,0,1,0,1,1
267548,?,?,0,0,0,1,0,1,1
267587,?,?,0,0,0,1,0,1,1
267625,?,?,0,0,0,1,0,1,1
267664,?,?,0,0,0,1,0,1,1
267709,?,?,0,0,0,1,0,1,1
267743,?,?,0,0,0,1,0,1,1
267780,?,?,0,0,0,1,0,1,1
267817,?,?,0,0,0,1,0,1,1
267856,?,?,0,0,0,1,0,1,1
267894,?,?,0,0,0,1,0,1,1
267933,?,?,0,0,0,1,0,1,1
267971,?,?,0,0,0,1,0,1,1
268012,?,?,0,0,0,1,0,1,1
268049,?,?,0,0,0,1,0,1,1
268087,?,?,0,0,0,1,0,1,1
268126,?,?,0,0,0,1,0,1,1
268164,?,?,0,0,0,1,0,1,1
268203,?,?,0,0,0,1,0,1,1
268240,?,?,0,0,0,1,0,1,1
268279,?,?,0,0,0,1,0,1,1
268318,?,?,0,0,0,1,0,1,1
268356,?,?,0,0,0,1,0,1,1
268395,?,?,0,0,0,1,0,1,1
268433,?,?,0,0,0,1,0,1,1
268472,?,?,0,0,0,1,0,1,1
268511,?,?,0,0,0,1,0,1,1
268549,?,?,0,0,0,1,0,1,1
268588,?,?,0,0,0,1,0,1,1
268625,?,?,0,0,0,1,0,1,1
268664,?,?,0,0,0,1,0,1,1
268702,?,?,0,0,0,1,0,1,1
268741,?,?,0,0,0,1,0,1,1
268782,?,?,0,0,0,1,0,1,1
268818,?,?,0,0,0,1,0,1,1
268857,?,?,0,0,0,1,0,1,1
268895,?,?,0,0,0,1,0,1,1
268934,?,?,0,0,0,1,0,1,1
268972,?,?,0,0,0,1,0,1,1
269010,?,?,0,0,0,1,0,1,1
269049,?,?,0,0,0,1,0,1,1
269087,?,?,0,0,0,1,0,1,1
269126,?,?,0,0,0,1,0,1,1
269164,?,?,0,0,0,1,0,1,1
269203,?,?,0,0,0,1,0,1,1
269242,?,?,0,0,0,1,0,1,1
269280,?,?,0,0,0,1,0,1,1
269319,?,?,0,0,0,1,0,1,1
269357,?,?,0,0,0,1,0,1,1
269395,?,?,0,0,0,1,0,1,1
269433,?,?,0,0,0,1,0,1,1
269472,?,?,0,0,0,1,0,1,1
269511,?,?,0,0,0,1,0,1,1
269551,?,?,0,0,0,1,0,1,1
269588,?,?,0,0,0,1,0,1,1
269633,?,?,0,0,0,1,0,1,1
269667,?,?,0,0,0,1,0,1,1
269703,?,?,0,0,0,1,0,1,1
269742,?,?,0,0,0,1,0,1,1
269780,?,?,0,0,0,1,0,1,1
269818,?,?,0,0,0,1,0,1,1
269857,?,?,0,0,0,1,0,1,1
269895,?,?,0,0,0,1,0,1,1
269934,?,?,0,0,0,1,0,1,1
269973,?,?,0,0,0,1,0,1,1
270011,?,?,0,0,0,1,0,1,1
270050,?,?,0,0,0,1,0,1,1
270088,?,?,0,0,0,1,0,1,1
270127,?,?,0,0,0,1,0,1,1
270164,?,?,0,0,0,1,0,1,1
270203,?,?,0,0,0,1,0,1,1
270242,?,?,0,0,0,1,0,1,1
270282,?,?,0,0,0,1,0,1,1
270319,?,?,0,0,0,1,0,1,1
270357,?,?,0,0,0,1,0,1,1
270396,?,?,0,0,0,1,0,1,1
270434,?,?,0,0,0,1,0,1,1
270473,?,?,0,0,0,1,0,1,1
270512,?,?,0,0,0,1,0,1,1
270550,?,?,0,0,0,1,0,1,1
270588,?,?,0,0,0,1,0,1,1
270626,?,?,0,0,0,1,0,1,1
270665,?,?,0,0,0,1,0,1,1
270703,?,?,0,0,0,1,0,1,1
270742,?,?,0,0,0,1,0,1,1
270781,?,?,0,0,0,1,0,1,1
270819,?,?,0,0,0,1,0,1,1
270858,?,?,0,0,0,1,0,1,1
270896,?,?,0,0,0,1,0,1,1
270935,?,?,0,0,0,1,0,1,1
270973,?,?,0,0,0,1,0,1,1
271011,?,?,0,0,0,1,0,1,1
271052,?,?,0,0,0,1,0,1,1
271088,?,?,0,0,0,1,0,1,1
271127,?,?,0,0,0,1,0,1,1
271165,?,?,0,0,0,1,0,1,1
271204,?,?,0,0,0,1,0,1,1
271243,?,?,0,0,0,1,0,1,1
271281,?,?,0,0,0,1,0,1,1
271320,?,?,0,0,0,1,0,1,1
271357,?,?,0,0,0,1,0,1,1
271396,?,?,0,0,0,1,0,1,1
271434,?,?,0,0,0,1,0,1,1
271473,?,?,0,0,0,1,0,1,1
271512,?,?,0,0,0,1,0,1,1
271557,?,?,0,0,0,1,0,1,1
271591,?,?,0,0,0,1,0,1,1
271627,?,?,0,0,0,1,0,1,1
271666,?,?,0,0,0,1,0,1,1
271705,?,?,0,0,0,1,0,1,1
271742,?,?,0,0,0,1,0,1,1
271781,?,?,0,0,0,1,0,1,1
271822,?,?,0,0,0,1,0,1,1
271858,?,?,0,0,0,1,0,1,1
271896,?,?,0,0,0,1,0,1,1
271935,?,?,0,0,0,1,0,1,1
271974,?,?,0,0,0,1,0,1,1
272012,?,?,0,0,0,1,0,1,1
272051,?,?,0,0,0,1,0,1,1
272089,?,?,0,0,0,1,0,1,1
272128,?,?,0,0,0,1,0,1,1
272165,?,?,0,0,0,1,0,1,1
272204,?,?,0,0,0,1,0,1,1
272243,?,?,0,0,0,1,0,1,1
272281,?,?,0,0,0,1,0,1,1
272320,?,?,0,0,0,1,0,1,1
272358,?,?,0,0,0,1,0,1,1
272397,?,?,0,0,0,1,0,1,1
272436,?,?,0,0,0,1,0,1,1
272474,?,?,0,0,0,1,0,1,1
272513,?,?,0,0,0,1,0,1,1
272550,?,?,0,0,0,1,0,1,1
272591,?,?,0,0,0,1,0,1,1
272627,?,?,0,0,0,1,0,1,1
272666,?,?,0,0,0,1,0,1,1
272705,?,?,0,0,0,1,0,1,1
272743,?,?,0,0,0,1,0,1,1
272782,?,?,0,0,0,1,0,1,1
272820,?,?,0,0,0,1,0,1,1
272859,?,?,0,0,0,1,0,1,1
272897,?,?,0,0,0,1,0,1,1
272935,?,?,0,0,0,1,0,1,1
272974,?,?,0,0,0,1,0,1,1
273012,?,?,0,0,0,1,0,1,1
273051,?,?,0,0,0,1,0,1,1
273089,?,?,0,0,0,1,0,1,1
273128,?,?,0,0,0,1,0,1,1
273166,?,?,0,0,0,1,0,1,1
273205,?,?,0,0,0,1,0,1,1
273244,?,?,0,0,0,1,0,1,1
273282,?,?,0,0,0,1,0,1,1
273323,?,?,0,0,0,1,0,1,1
273358,?,?,0,0,0,1,0,1,1
273397,?,?,0,0,0,1,0,1,1
273436,?,?,0,0,0,1,0,1,1
273481,?,?,0,0,0,1,0,1,1
273515,?,?,0,0,0,1,0,1,1
273551,?,?,0,0,0,1,0,1,1
273590,?,?,0,0,0,1,0,1,1
273628,?,?,0,0,0,1,0,1,1
273667,?,?,0,0,0,1,0,1,1
273705,?,?,0,0,0,1,0,1,1
273743,?,?,0,0,0,1,0,1,1
273782,?,?,0,0,0,1,0,1,1
273820,?,?,0,0,0,1,0,1,1
273859,?,?,0,0,0,1,0,1,1
273897,?,?,0,0,0,1,0,1,1
273936,?,?,0,0,0,1,0,1,1
273975,?,?,0,0,0,1,0,1,1
274013,?,?,0,0,0,1,0,1,1
274052,?,?,0,0,0,1,0,1,1
274093,?,?,0,0,0,1,0,1,1
274128,?,?,0,0,0,1,0,1,1
274167,?,?,0,0,0,1,0,1,1
274205,?,?,0,0,0,1,0,1,1
274244,?,?,0,0,0,1,0,1,1
274282,?,?,0,0,0,1,0,1,1
274321,?,?,0,0,0,1,0,1,1
274359,?,?,0,0,0,1,0,1,1
274398,?,?,0,0,0,1,0,1,1
274437,?,?,0,0,0,1,0,1,1
274475,?,?,0,0,0,1,0,1,1
274513,?,?,0,0,0,1,0,1,1
274551,?,?,0,0,0,1,0,1,1
274590,?,?,0,0,0,1,0,1,1
274628,?,?,0,0,0,1,0,1,1
274667,?,?,0,0,0,1,0,1,1
274706,?,?,0,0,0,1,0,1,1
274744,?,?,0,0,0,1,0,1,1
274783,?,?,0,0,0,1,0,1,1
274821,?,?,0,0,0,1,0,1,1
274862,?,?,0,0,0,1,0,1,1
274898,?,?,0,0,0,1,0,1,1
274936,?,?,0,0,0,1,0,1,1
274975,?,?,0,0,0,1,0,1,1
275013,?,?,0,0,0,1,0,1,1
275052,?,?,0,0,0,1,0,1,1
275090,?,?,0,0,0,1,0,1,1
275129,?,?,0,0,0,1,0,1,1
275168,?,?,0,0,0,1,0,1,1
275206,?,?,0,0,0,1,0,1,1
275245,?,?,0,0,0,1,0,1,1
275282,?,?,0,0,0,1,0,1,1
275321,?,?,0,0,0,1,0,1,1
275359,?,?,0,0,0,1,0,1,1
275405,?,?,0,0,0,1,0,1,1
275439,?,?,0,0,0,1,0,1,1
275475,?,?,0,0,0,1,0,1,1
275514,?,?,0,0,0,1,0,1,1
275552,?,?,0,0,0,1,0,1,1
275593,?,?,0,0,0,1,0,1,1
275629,?,?,0,0,0,1,0,1,1
275667,?,?,0,0,0,1,0,1,1
275706,?,?,0,0,0,1,0,1,1
275744,?,?,0,0,0,1,0,1,1
275783,?,?,0,0,0,1,0,1,1
275821,?,?,0,0,0,1,0,1,1
275860,?,?,0,0,0,1,0,1,1
275899,?,?,0,0,0,1,0,1,1
275937,?,?,0,0,0,1,0,1,1
275976,?,?,0,0,0,1,0,1,1
276014,?,?,0,0,0,1,0,1,1
276052,?,?,0,0,0,1,0,1,1
276090,?,?,0,0,0,1,0,1,1
276129,?,?,0,0,0,1,0,1,1
276168,?,?,0,0,0,1,0,1,1
276206,?,?,0,0,0,1,0,1,1
276245,?,?,0,0,0,1,0,1,1
276283,?,?,0,0,0,1,0,1,1
276322,?,?,0,0,0,1,0,1,1
276363,?,?,0,0,0,1,0,1,1
276399,?,?,0,0,0,1,0,1,1
276438,?,?,0,0,0,1,0,1,1
276475,?,?,0,0,0,1,0,1,1
276514,?,?,0,0,0,1,0,1,1
276552,?,?,0,0,0,1,0,1,1
276591,?,?,0,0,0,1,0,1,1
276630,?,?,0,0,0,1,0,1,1
276668,?,?,0,0,0,1,0,1,1
276707,?,?,0,0,0,1,0,1,1
276745,?,?,0,0,0,1,0,1,1
276784,?,?,0,0,0,1,0,1,1
276822,?,?,0,0,0,1,0,1,1
276860,?,?,0,0,0,1,0,1,1
276899,?,?,0,0,0,1,0,1,1
276937,?,?,0,0,0,1,0,1,1
276976,?,?,0,0,0,1,0,1,1
277014,?,?,0,0,0,1,0,1,1
277053,?,?,0,0,0,1,0,1,1
277091,?,?,0,0,0,1,0,1,1
277132,?,?,0,0,0,1,0,1,1
277169,?,?,0,0,0,1,0,1,1
277207,?,?,0,0,0,1,0,1,1
277245,?,?,0,0,0,1,0,1,1
277283,?,?,0,0,0,1,0,1,1
277329,?,?,0,0,0,1,0,1,1
277363,?,?,0,0,0,1,0,1,1
277399,?,?,0,0,0,1,0,1,1
277438,?,?,0,0,0,1,0,1,1
277476,?,?,0,0,0,1,0,1,1
277515,?,?,0,0,0,1,0,1,1
277553,?,?,0,0,0,1,0,1,1
277592,?,?,0,0,0,1,0,1,1
277630,?,?,0,0,0,1,0,1,1
277668,?,?,0,0,0,1,0,1,1
277707,?,?,0,0,0,1,0,1,1
277745,?,?,0,0,0,1,0,1,1
277784,?,?,0,0,0,1,0,1,1
277822,?,?,0,0,0,1,0,1,1
277863,?,?,0,0,0,1,0,1,1
277900,?,?,0,0,0,1,0,1,1
277938,?,?,0,0,0,1,0,1,1
277977,?,?,0,0,0,1,0,1,1
278014,?,?,0,0,0,1,0,1,1
278053,?,?,0,0,0,1,0,1,1
278091,?,?,0,0,0,1,0,1,1
278130,?,?,0,0,0,1,0,1,1
278169,?,?,0,0,0,1,0,1,1
278207,?,?,0,0,0,1,0,1,1
278246,?,?,0,0,0,1,0,1,1
278284,?,?,0,0,0,1,0,1,1
278323,?,?,0,0,0,1,0,1,1
278362,?,?,0,0,0,1,0,1,1
278400,?,?,0,0,0,1,0,1,1
278438,?,?,0,0,0,1,0,1,1
278476,?,?,0,0,0,1,0,1,1
278515,?,?,0,0,0,1,0,1,1
278553,?,?,0,0,0,1,0,1,1
278592,?,?,0,0,0,1,0,1,1
278633,?,?,0,0,0,1,0,1,1
278669,?,?,0,0,0,1,0,1,1
278708,?,?,0,0,0,1,0,1,1
278746,?,?,0,0,0,1,0,1,1
278785,?,?,0,0,0,1,0,1,1
278822,?,?,0,0,0,1,0,1,1
278861,?,?,0,0,0,1,0,1,1
278900,?,?,0,0,0,1,0,1,1
278938,?,?,0,0,0,1,0,1,1
278977,?,?,0,0,0,1,0,1,1
279015,?,?,0,0,0,1,0,1,1
279054,?,?,0,0,0,1,0,1,1
279093,?,?,0,0,0,1,0,1,1
279131,?,?,0,0,0,1,0,1,1
279170,?,?,0,0,0,1,0,1,1
279207,?,?,0,0,0,1,0,1,1
279254,?,?,0,0,0,1,0,1,1
279286,?,?,0,0,0,1,0,1,1
279323,?,?,0,0,0,1,0,1,1
279362,?,?,0,0,0,1,0,1,1
279402,?,?,0,0,0,1,0,1,1
279439,?,?,0,0,0,1,0,1,1
279477,?,?,0,0,0,1,0,1,1
279516,?,?,0,0,0,1,0,1,1
279554,?,?,0,0,0,1,0,1,1
279592,?,?,0,0,0,1,0,1,1
279631,?,?,0,0,0,1,0,1,1
279669,?,?,0,0,0,1,0,1,1
279708,?,?,0,0,0,1,0,1,1
279746,?,?,0,0,0,1,0,1,1
279785,?,?,0,0,0,1,0,1,1
279824,?,?,0,0,0,1,0,1,1
279862,?,?,0,0,0,1,0,1,1
279901,?,?,0,0,0,1,0,1,1
279939,?,?,0,0,0,1,0,1,1
279977,?,?,0,0,0,1,0,1,1
280015,?,?,0,0,0,1,0,1,1
280054,?,?,0,0,0,1,0,1,1
280093,?,?,0,0,0,1,0,1,1
280133,?,?,0,0,0,1,0,1,1
280170,?,?,0,0,0,1,0,1,1
280208,?,?,0,0,0,1,0,1,1
280247,?,?,0,0,0,1,0,1,1
280285,?,?,0,0,0,1,0,1,1
280324,?,?,0,0,0,1,0,1,1
280363,?,?,0,0,0,1,0,1,1
280400,?,?,0,0,0,1,0,1,1
280439,?,?,0,0,0,1,0,1,1
280477,?,?,0,0,0,1,0,1,1
280516,?,?,0,0,0,1,0,1,1
280554,?,?,0,0,0,1,0,1,1
280593,?,?,0,0,0,1,0,1,1
280632,?,?,0,0,0,1,0,1,1
280670,?,?,0,0,0,1,0,1,1
280709,?,?,0,0,0,1,0,1,1
280747,?,?,0,0,0,1,0,1,1
280785,?,?,0,0,0,1,0,1,1
280824,?,?,0,0,0,1,0,1,1
280862,?,?,0,0,0,1,0,1,1
280903,?,?,0,0,0,1,0,1,1
280939,?,?,0,0,0,1,0,1,1
280978,?,?,0,0,0,1,0,1,1
281016,?,?,0,0,0,1,0,1,1
281055,?,?,0,0,0,1,0,1,1
281094,?,?,0,0,0,1,0,1,1
281132,?,?,0,0,0,1,0,1,1
281178,?,?,0,0,0,1,0,1,1
281210,?,?,0,0,0,1,0,1,1
281247,?,?,0,0,0,1,0,1,1
281285,?,?,0,0,0,1,0,1,1
281324,?,?,0,0,0,1,0,1,1
281363,?,?,0,0,0,1,0,1,1
